=~=~=~=~=~=~=~=~=~=~=~= PuTTY log 2023.11.30 18:23:59 =~=~=~=~=~=~=~=~=~=~=~=
ESP-ROM:esp32s3-20210327
Build:Mar 27 2021
rst:0x1 (POWERON),boot:0x2b (SPI_FAST_FLASH_BOOT)
SPIWP:0xee
mode:DIO, clock div:1
load:0x3fce3818,len:0x508
load:0x403c9700,len:0x4
load:0x403c9704,len:0xad0
load:0x403cc700,len:0x29d8
entry 0x403c9880
476	-0.05	0.03
477	-0.02	0.00
478	-0.03	-0.03
479	-0.16	0.03
480	-0.07	0.03
481	-0.10	0.02
482	-0.07	0.00
483	-0.05	-0.01
484	-0.03	0.00
485	-0.05	0.03
486	-0.06	-0.01
487	-0.10	0.00
488	-0.09	0.03
489	-0.02	0.02
490	-0.07	-0.01
491	-0.09	0.02
492	-0.10	-0.03
493	-0.06	0.00
494	-0.05	-0.03
495	-0.12	-0.01
496	-0.10	0.02
497	-0.13	0.02
498	-0.05	0.02
499	-0.02	0.00
500	-0.09	-0.01
501	-0.06	0.03
502	-0.07	0.02
503	-0.07	0.00
504	-0.01	0.00
505	-0.06	-0.01
506	-0.10	0.03
507	-0.09	-0.01
508	-0.05	0.00
509	0.02	-0.01
510	-0.01	0.03
511	-0.05	-0.03
512	-0.09	0.02
513	-0.06	0.00
514	-0.05	0.02
515	-0.06	-0.01
516	-0.06	0.03
517	-0.07	0.03
518	-0.03	-0.01
519	-0.05	-0.03
520	-0.12	0.02
521	-0.05	0.00
522	-0.06	-0.01
523	-0.12	-0.01
524	-0.09	-0.01
525	-0.02	0.02
526	-0.10	-0.01
527	-0.07	-0.03
528	-0.10	0.02
529	-0.10	-0.01
530	-0.09	-0.01
531	-0.02	0.02
532	-0.03	0.03
533	-0.07	0.03
534	-0.03	0.03
535	-0.10	0.00
536	-0.12	0.02
537	-0.02	-0.04
538	-0.09	0.00
539	-0.07	-0.03
540	-0.07	-0.01
541	-0.09	0.03
542	-0.10	-0.01
543	-0.05	-0.01
544	-0.03	-0.01
545	-0.05	-0.01
546	-0.02	0.00
547	-0.06	0.02
548	-0.10	0.00
549	-0.05	-0.03
550	-0.05	-0.01
551	-0.05	0.05
552	-0.03	0.02
553	-0.12	-0.03
554	-0.09	0.02
555	-0.06	-0.04
556	0.01	-0.01
557	-0.09	0.02
558	-0.05	-0.03
559	-0.06	0.00
560	-0.13	-0.01
561	-0.06	-0.03
562	-0.05	0.03
563	-0.12	-0.03
564	-0.05	-0.03
565	-0.12	-0.01
566	-0.07	0.02
567	-0.03	0.02
568	-0.13	0.02
569	-0.05	0.02
570	-0.13	0.00
571	-0.10	0.02
572	-0.09	-0.03
573	0.01	-0.01
574	0.01	0.00
575	0.01	0.03
576	-0.07	0.02
577	-0.12	-0.03
578	-0.14	0.00
579	-0.03	0.03
580	-0.01	0.00
581	-0.01	-0.01
582	-0.10	0.00
583	-0.09	-0.04
584	-0.05	0.06
585	0.02	-0.01
586	0.01	0.00
587	-0.07	0.00
588	0.05	0.00
589	-0.12	-0.03
590	-0.05	0.03
591	-0.01	-0.03
592	0.01	-0.01
593	0.01	0.02
594	-0.02	0.00
595	-0.05	-0.01
596	-0.03	0.00
597	-0.07	0.00
598	-0.06	0.02
599	-0.07	0.00
600	-0.07	-0.01
601	-0.03	0.02
602	-0.03	-0.01
603	-0.09	0.02
604	-0.03	0.03
605	-0.13	0.00
606	-0.09	-0.03
607	-0.19	0.00
608	-0.12	-0.03
609	-0.10	0.00
610	-0.03	0.05
611	-0.09	0.02
612	-0.01	0.02
613	-0.07	0.02
614	-0.14	0.03
615	-0.10	0.02
616	-0.09	0.03
617	-0.01	0.05
618	-0.03	0.02
619	-0.06	0.03
620	-0.03	0.02
621	-0.05	0.02
622	-0.05	0.00
623	-0.10	0.03
624	0.02	-0.01
625	-0.10	-0.01
626	-0.05	-0.06
627	-0.09	0.00
628	-0.13	-0.01
629	-0.09	0.00
630	-0.05	0.05
631	-0.07	-0.03
632	-0.05	0.03
633	-0.05	0.00
634	-0.03	-0.01
635	-0.10	0.05
636	-0.01	0.00
637	-0.10	0.03
638	-0.07	0.03
639	-0.12	0.02
640	-0.07	-0.01
641	-0.06	0.02
642	0.01	-0.01
643	-0.09	0.00
644	-0.07	0.03
645	-0.07	0.05
646	-0.03	-0.01
647	-0.12	-0.03
648	-0.12	0.02
649	-0.16	0.03
650	-0.12	0.02
651	-0.07	-0.01
652	0.02	0.02
653	-0.07	0.00
654	-0.09	0.00
655	-0.03	0.02
656	-0.07	-0.01
657	-0.10	0.02
658	-0.06	0.00
659	-0.13	0.00
660	-0.12	0.02
661	-0.07	-0.03
662	-0.05	0.00
663	-0.12	0.02
664	-0.13	0.00
665	0.01	0.02
666	-0.05	0.03
667	-0.06	-0.03
668	-0.10	0.02
669	-0.02	-0.03
670	-0.02	0.03
671	-0.09	0.00
672	-0.03	0.00
673	-0.06	-0.01
674	-0.07	0.03
675	-0.07	0.02
676	-0.01	0.03
677	-0.06	0.00
678	0.01	-0.04
679	-0.03	0.02
680	-0.09	-0.03
681	-0.10	0.02
682	-0.13	-0.03
683	-0.07	-0.03
684	-0.05	0.00
685	-0.09	-0.01
686	-0.02	0.02
687	-0.05	0.00
688	-0.07	0.03
689	-0.01	0.00
690	-0.09	0.02
691	-0.03	0.03
692	-0.13	-0.01
693	-0.10	0.00
694	-0.07	0.02
695	-0.14	0.00
696	-0.12	0.06
697	-0.05	0.02
698	-0.05	0.02
699	-0.09	0.02
700	-0.05	0.03
701	-0.07	-0.01
702	-0.07	0.02
703	-0.05	0.02
704	-0.05	0.05
705	-0.12	-0.01
706	-0.07	-0.01
707	-0.09	0.02
708	-0.09	-0.04
709	-0.13	0.00
710	-0.10	-0.04
711	-0.07	0.02
712	-0.09	-0.03
713	-0.20	0.05
714	-0.05	0.03
715	-0.07	0.02
716	-0.10	-0.03
717	-0.07	0.03
718	-0.06	0.00
719	-0.10	0.02
720	-0.09	-0.01
721	-0.10	0.00
722	-0.05	0.02
723	-0.07	-0.01
724	-0.10	-0.03
725	-0.03	0.00
726	-0.07	0.03
727	-0.07	0.02
728	-0.09	0.02
729	-0.12	0.02
730	-0.05	-0.01
731	-0.09	0.03
732	-0.07	0.02
733	-0.10	0.02
734	-0.12	-0.01
735	-0.05	0.02
736	-0.06	-0.01
737	-0.03	-0.01
738	-0.02	-0.06
739	-0.03	-0.03
740	-0.03	-0.01
741	-0.13	0.03
742	0.02	0.03
743	-0.12	-0.01
744	0.01	0.00
745	-0.13	0.02
746	-0.09	0.00
747	-0.09	0.03
748	-0.02	-0.01
749	-0.09	0.03
750	-0.09	0.00
751	-0.10	-0.01
752	-0.02	0.00
753	-0.01	0.02
754	-0.09	-0.01
755	-0.02	0.00
756	-0.06	0.03
757	-0.17	0.05
758	-0.13	0.00
759	-0.01	-0.01
760	-0.02	0.00
761	-0.12	0.00
762	-0.10	0.00
763	-0.05	0.05
764	-0.12	0.00
765	-0.13	0.03
766	0.01	-0.01
767	-0.06	0.00
768	-0.05	0.02
769	-0.00	0.00
770	-0.13	0.00
771	-0.03	0.00
772	-0.06	0.02
773	-0.12	0.02
774	-0.03	0.02
775	-0.06	0.02
776	-0.02	0.00
777	-0.07	-0.01
778	-0.10	-0.01
779	-0.09	0.00
780	0.02	-0.03
781	-0.09	0.00
782	-0.03	0.02
783	-0.06	0.00
784	-0.07	-0.04
785	-0.07	-0.01
786	-0.05	0.06
787	-0.10	0.00
788	-0.01	0.03
789	-0.07	-0.03
790	-0.02	-0.01
791	-0.00	0.00
792	-0.05	0.00
793	-0.09	0.00
794	-0.09	-0.03
795	-0.13	0.00
796	-0.05	0.02
797	-0.09	0.03
798	-0.10	0.00
799	-0.07	0.02
800	-0.02	0.00
801	-0.12	0.03
802	-0.12	-0.01
803	-0.03	0.00
804	-0.07	-0.01
805	-0.19	0.03
806	-0.07	0.02
807	-0.03	-0.01
808	-0.02	-0.01
809	-0.03	0.02
810	-0.06	0.02
811	-0.09	0.00
812	-0.09	0.05
813	-0.03	0.08
814	-0.13	0.02
815	-0.06	0.05
816	-0.06	0.03
817	-0.13	0.00
818	-0.09	0.02
819	-0.03	-0.01
820	-0.06	-0.01
821	-0.05	0.02
822	-0.06	0.02
823	-0.09	-0.01
824	-0.12	0.00
825	-0.05	-0.01
826	-0.12	-0.01
827	-0.03	0.03
828	-0.09	0.02
829	-0.09	-0.03
830	-0.06	0.02
831	-0.02	0.00
832	-0.06	-0.03
833	0.01	-0.03
834	-0.02	-0.01
835	-0.07	0.02
836	-0.05	-0.01
837	-0.12	0.02
838	-0.09	0.00
839	-0.07	-0.01
840	-0.06	0.02
841	-0.02	0.02
842	-0.06	-0.01
843	-0.01	-0.04
844	-0.13	-0.03
845	-0.01	-0.01
846	-0.07	0.02
847	-0.02	0.03
848	0.02	0.00
849	-0.02	0.03
850	-0.14	-0.01
851	-0.10	0.00
852	0.01	0.00
853	-0.10	-0.01
854	-0.09	-0.01
855	-0.05	0.02
856	-0.02	0.05
857	-0.13	0.02
858	-0.00	0.00
859	-0.05	0.02
860	-0.03	0.00
861	-0.06	0.02
862	-0.06	0.00
863	-0.10	-0.01
864	-0.07	-0.03
865	-0.06	0.00
866	-0.07	0.02
867	-0.01	0.00
868	-0.10	0.00
869	-0.09	0.00
870	-0.13	0.03
871	-0.13	0.02
872	-0.10	-0.01
873	-0.09	0.02
874	-0.10	0.03
875	-0.06	-0.01
876	-0.02	0.00
877	-0.06	0.00
878	-0.10	-0.01
879	-0.03	0.03
880	-0.01	-0.01
881	0.05	-0.01
882	-0.06	0.02
883	-0.10	-0.03
884	-0.07	0.02
885	-0.07	-0.01
886	-0.09	0.06
887	-0.03	0.00
888	-0.07	0.03
889	-0.07	-0.01
890	-0.06	-0.01
891	-0.10	0.00
892	0.01	0.00
893	-0.02	0.02
894	-0.07	0.02
895	-0.03	0.02
896	-0.02	0.05
897	-0.07	0.05
898	-0.07	0.00
899	-0.06	0.02
900	-0.12	0.02
901	-0.14	0.00
902	-0.06	0.02
903	-0.09	0.00
904	-0.07	0.00
905	-0.05	0.05
906	-0.16	0.02
907	-0.12	-0.01
908	-0.10	-0.03
909	-0.10	-0.01
910	-0.12	0.02
911	-0.17	-0.04
912	-0.03	-0.03
913	0.05	0.00
914	-0.05	0.02
915	-0.13	-0.01
916	-0.12	0.02
917	-0.13	0.05
918	-0.09	0.03
919	-0.10	0.02
920	-0.02	-0.01
921	-0.09	0.03
922	-0.05	0.03
923	-0.12	0.02
924	-0.09	0.03
925	-0.02	0.02
926	0.01	-0.03
927	-0.05	0.06
928	-0.05	0.02
929	-0.10	0.02
930	-0.05	0.02
931	-0.09	0.02
932	-0.09	0.02
933	-0.10	0.03
934	-0.07	0.00
935	-0.01	0.00
936	0.02	0.02
937	-0.09	0.05
938	-0.07	0.03
939	0.02	0.00
940	-0.02	0.02
941	-0.07	0.03
942	-0.02	0.02
943	-0.05	-0.01
944	-0.07	0.00
945	-0.09	0.00
946	-0.09	0.02
947	-0.03	0.00
948	-0.05	0.02
949	-0.02	-0.01
950	0.02	0.05
951	-0.10	0.03
952	-0.06	-0.03
953	-0.03	0.00
954	-0.02	0.00
955	-0.06	0.02
956	-0.07	0.03
957	-0.03	0.03
958	-0.10	0.02
959	-0.07	0.02
960	-0.07	0.00
961	-0.10	0.03
962	-0.02	-0.01
963	-0.10	0.03
964	-0.09	-0.01
965	-0.03	0.03
966	-0.01	0.02
967	0.02	0.02
968	-0.01	0.03
969	-0.06	0.02
970	-0.12	-0.01
971	-0.05	-0.01
972	-0.05	0.00
973	-0.10	0.00
974	-0.07	0.02
975	0.02	-0.03
976	-0.05	0.03
977	-0.12	0.00
978	-0.07	0.02
979	-0.07	0.03
980	-0.06	0.02
981	-0.12	0.03
982	-0.07	0.02
983	-0.16	0.02
984	-0.09	0.00
985	-0.13	0.00
986	-0.03	0.03
987	-0.05	0.02
988	-0.05	0.02
989	0.01	0.05
990	-0.03	0.02
991	-0.06	0.00
992	-0.03	-0.01
993	-0.16	0.00
994	-0.12	-0.01
995	-0.07	0.02
996	-0.10	-0.01
997	-0.12	0.02
998	-0.05	0.05
999	-0.09	-0.01
